ts_iso,fps,process_ms,physics_ms,draw_calls,primitives,vehicles,ws_msgs_s,ws_kb_s,tick_apply_avg_ms,tick_apply_max_ms,parse_avg_ms,parse_max_ms,latency_avg_ms,latency_max_ms,mem_static_mb,nodes,orphans,render_wait_avg_ms,gpu_upload_avg_ms,worker_wall_avg_ms,worker_wall_max_ms
2026-06-05T18:18:09,160.0,7.604,0.028,82,1602731,3663,9.0,139.0,9.708,14.745,2.715,5.309,118178.46,131655.67,197.2,1112,0,0.554,2.743,9.856,25.897
2026-06-05T18:18:10,158.0,24.241,0.029,82,1602729,3663,0.0,0.0,9.708,14.745,2.715,5.309,118178.46,131655.67,197.2,1112,0,0.003,2.783,9.685,10.895
2026-06-05T18:18:11,158.0,26.755,0.027,82,1602727,3663,8.0,133.0,9.607,13.827,2.474,5.309,118699.90,133113.33,197.2,1112,0,0.726,2.780,9.266,11.233
2026-06-05T18:18:12,161.0,23.168,0.338,82,1602731,3663,8.0,133.7,9.538,13.827,2.270,4.426,119225.58,133393.00,197.2,1112,0,0.003,2.791,9.691,11.349
2026-06-05T18:18:13,157.0,27.150,0.028,82,1602731,3663,8.0,133.8,9.480,13.827,2.128,4.426,119756.59,134435.67,197.2,1112,0,1.223,2.744,9.233,11.715
2026-06-05T18:18:14,153.0,9.169,0.033,82,1602731,3663,8.0,133.6,9.503,13.827,2.067,4.426,120292.63,135402.33,197.2,1112,0,2.897,2.509,10.010,12.750
2026-06-05T18:18:15,159.0,24.998,0.033,82,1602731,3663,3.0,54.3,9.359,13.827,2.171,4.426,120818.47,135838.00,198.4,1112,0,0.003,2.457,10.014,12.518
2026-06-05T18:18:16,151.0,29.202,0.025,82,2370731,5663,9.0,837.9,9.288,13.827,2.289,8.975,121831.46,136272.67,204.7,1112,0,3.076,2.804,11.642,16.439
2026-06-05T18:18:17,116.0,11.051,0.034,82,2370733,5663,2.0,36.4,9.288,13.827,2.274,8.975,121831.46,136272.67,205.2,1112,0,4.953,2.747,14.691,18.397
2026-06-05T18:18:18,111.0,25.384,0.026,82,2370731,5663,3.0,54.6,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.953,2.769,14.837,17.648
2026-06-05T18:18:19,116.0,9.612,0.027,82,2370729,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.358,2.786,13.606,15.591
2026-06-05T18:18:20,120.0,9.512,0.031,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.464,2.860,13.874,15.401
2026-06-05T18:18:21,118.0,9.720,0.030,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.403,2.893,13.908,15.887
2026-06-05T18:18:22,118.0,10.296,0.029,82,2370729,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.298,2.971,13.885,15.183
2026-06-05T18:18:23,120.0,9.745,0.025,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.106,2.860,13.190,14.434
2026-06-05T18:18:24,123.0,9.129,0.024,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.284,2.780,13.510,15.342
2026-06-05T18:18:25,119.0,12.420,0.032,82,2370729,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.812,2.792,14.479,19.085
2026-06-05T18:18:26,117.0,11.272,0.023,82,2370729,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.493,2.798,13.834,14.559
2026-06-05T18:18:27,116.0,9.081,0.053,82,2370729,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.828,2.681,14.332,14.646
2026-06-05T18:18:28,117.0,9.854,0.027,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.811,2.746,14.347,15.637
2026-06-05T18:18:29,121.0,9.921,0.023,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.293,2.659,13.215,15.031
2026-06-05T18:18:30,128.0,9.044,0.025,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.475,2.735,13.675,15.906
2026-06-05T18:18:31,117.0,10.876,0.026,82,2370729,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.430,2.709,13.392,14.350
2026-06-05T18:18:32,123.0,9.495,0.022,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.198,2.710,13.033,14.428
2026-06-05T18:18:33,130.0,9.296,0.024,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,4.194,2.677,12.921,14.216
2026-06-05T18:18:34,133.0,8.442,0.024,82,2370727,5663,0.0,0.0,9.127,13.827,2.282,8.975,122340.86,137233.00,205.7,1112,0,3.777,2.783,12.284,13.774
2026-06-05T18:18:35,124.0,9.920,0.026,82,2370727,5663,12.9,212.6,9.050,13.827,2.170,8.975,123887.76,154654.67,206.4,1112,0,4.610,2.763,13.892,16.221
2026-06-05T18:18:36,112.0,45.166,0.026,82,2370735,5663,0.0,0.0,9.050,13.827,2.170,8.975,123887.76,154654.67,206.4,1112,0,4.506,2.782,13.863,15.985
2026-06-05T18:18:37,120.0,10.646,0.025,82,2370729,5663,12.0,207.7,9.095,16.694,2.186,8.975,124665.30,155942.00,206.4,1112,0,4.585,2.724,13.847,16.872
2026-06-05T18:18:38,123.0,40.105,0.026,82,2370735,5663,0.0,0.0,9.095,16.694,2.186,8.975,124665.30,155942.00,206.4,1112,0,4.157,2.796,13.096,13.512
2026-06-05T18:18:39,117.0,38.674,0.029,82,2370345,5662,12.9,207.2,9.139,16.694,2.414,8.975,125469.26,157366.67,206.4,1112,0,3.937,2.849,12.744,16.246
2026-06-05T18:18:40,128.0,8.613,0.025,82,2370349,5662,0.0,0.0,9.139,16.694,2.414,8.975,125469.26,157366.67,206.4,1112,0,3.774,2.968,12.678,13.893
2026-06-05T18:18:41,123.0,38.010,0.025,82,2369961,5661,13.0,207.6,9.260,16.694,2.534,8.975,126278.02,159041.33,206.4,1112,0,3.965,2.810,12.906,17.076
2026-06-05T18:18:42,125.0,8.486,0.026,82,2369965,5661,0.0,0.0,9.260,16.694,2.534,8.975,126278.02,159041.33,206.4,1112,0,3.991,2.935,13.171,13.591
2026-06-05T18:18:43,117.0,39.592,0.025,82,2370345,5662,12.0,207.9,9.472,16.903,2.813,6.801,127119.19,160790.00,206.4,1112,0,4.458,2.875,14.008,16.358
2026-06-05T18:18:44,124.0,10.797,0.025,82,2370351,5662,0.0,0.0,9.472,16.903,2.813,6.801,127119.19,160790.00,206.4,1112,0,4.264,2.735,13.328,17.018
2026-06-05T18:18:45,126.0,8.662,0.032,82,2370343,5662,0.0,0.0,9.472,16.903,2.813,6.801,127119.19,160790.00,206.4,1112,0,4.050,2.714,12.871,13.958
2026-06-05T18:18:46,129.0,39.551,0.023,82,2370345,5662,11.9,206.8,9.549,16.903,2.875,6.801,127989.14,163368.67,206.4,1112,0,3.868,2.682,12.416,13.718
2026-06-05T18:18:47,130.0,8.827,0.026,82,2370349,5662,0.0,0.0,9.549,16.903,2.875,6.801,127989.14,163368.67,206.4,1112,0,3.921,2.649,12.439,13.955
2026-06-05T18:18:48,127.0,37.694,0.026,82,2370345,5662,11.9,206.9,9.615,16.903,3.009,6.801,128876.24,165132.33,206.4,1112,0,4.031,2.737,12.754,15.891
2026-06-05T18:18:49,134.0,11.347,0.025,82,2370351,5662,0.0,0.0,9.615,16.903,3.009,6.801,128876.24,165132.33,206.4,1112,0,3.918,2.663,12.412,13.073
2026-06-05T18:18:50,124.0,36.833,0.023,82,2370345,5662,11.9,206.5,9.648,16.903,2.975,6.702,129764.00,166407.00,206.4,1112,0,4.413,2.784,13.644,15.454
2026-06-05T18:18:51,120.0,9.506,0.024,82,2370349,5662,11.9,206.7,9.673,16.903,3.224,7.389,130671.78,167643.67,206.4,1112,0,4.695,2.830,14.335,21.715
2026-06-05T18:18:52,106.0,38.589,0.026,82,2370351,5662,24.8,418.9,9.698,16.903,3.173,7.389,132452.06,167729.33,206.4,1112,0,4.255,2.742,13.335,16.706
2026-06-05T18:18:53,120.0,10.735,0.101,82,2370351,5662,1.0,18.0,9.698,16.903,3.188,7.389,132452.06,167729.33,206.9,1112,0,4.657,2.713,14.100,16.251
2026-06-05T18:18:54,113.0,43.304,0.025,82,2370347,5662,24.9,433.0,9.718,16.903,3.369,7.389,135089.92,169265.67,206.4,1112,0,4.675,2.745,14.003,16.897
2026-06-05T18:18:55,121.0,37.336,0.025,82,2370351,5662,11.9,206.2,9.759,16.903,3.122,7.086,135962.20,169913.67,206.4,1112,0,3.972,2.840,13.056,15.165
2026-06-05T18:18:56,118.0,47.829,0.029,82,2370351,5662,11.9,207.0,9.798,16.903,3.094,6.884,136830.82,170377.33,206.4,1112,0,4.780,2.590,14.166,18.023
2026-06-05T18:18:57,115.0,36.638,0.023,82,2370351,5662,11.9,206.5,9.820,16.903,3.319,6.884,137692.50,171211.00,206.4,1112,0,4.663,2.639,13.895,15.453
2026-06-05T18:18:58,120.0,37.438,0.024,82,2370351,5662,0.0,0.0,9.820,16.903,3.319,6.884,137692.50,171211.00,206.4,1112,0,4.193,2.722,13.170,14.720
2026-06-05T18:18:59,127.0,35.920,0.025,82,2369577,5660,21.0,317.7,9.987,16.903,3.224,6.959,139436.16,172584.67,206.9,1112,0,4.479,2.720,13.737,16.766
2026-06-05T18:19:00,115.0,10.789,0.028,82,2369583,5660,15.0,250.4,9.957,16.903,3.037,6.959,141160.62,173193.00,206.4,1112,0,4.220,2.750,13.192,14.849
2026-06-05T18:19:01,114.0,44.272,0.027,82,2369967,5661,11.7,202.2,10.093,18.590,3.012,8.983,142024.30,173637.33,206.4,1112,0,4.863,2.748,14.580,15.914
2026-06-05T18:19:02,114.0,41.911,0.026,82,2369969,5661,9.9,183.6,10.093,18.590,2.884,8.983,142024.30,173637.33,212.1,1112,0,4.638,2.709,14.075,16.241
2026-06-05T18:19:03,114.0,49.042,0.023,82,2369969,5661,7.0,127.8,10.132,18.590,2.960,8.983,143743.53,174485.67,209.2,1112,0,4.101,2.777,13.088,15.346
2026-06-05T18:19:04,120.0,33.893,0.025,82,2369967,5661,13.0,225.8,10.063,18.590,2.849,8.983,145433.55,175139.33,206.4,1112,0,4.702,2.639,13.916,18.123
2026-06-05T18:19:05,115.0,40.795,0.031,82,2369969,5661,24.0,415.7,10.158,18.590,2.768,6.014,147095.16,175340.33,206.4,1112,0,5.117,2.661,14.873,17.702
2026-06-05T18:19:06,112.0,37.927,0.051,82,2369969,5661,18.6,331.1,10.212,18.590,2.535,6.014,147913.59,176352.00,212.8,1112,0,4.673,2.775,14.164,16.197
2026-06-05T18:19:07,120.0,35.388,0.027,82,2369969,5661,0.0,0.0,10.231,18.590,2.535,6.014,148732.28,176352.00,206.4,1112,0,4.750,2.770,14.296,19.197
2026-06-05T18:19:08,110.0,34.753,0.027,82,2369963,5661,13.0,213.5,10.221,18.590,2.095,5.754,149553.77,177086.33,206.4,1112,0,4.898,2.683,14.556,17.978
2026-06-05T18:19:09,112.0,19.149,0.028,82,2369969,5661,6.0,109.1,10.105,18.590,2.355,8.428,150382.86,177904.00,208.7,1112,0,4.990,2.465,14.294,16.460
2026-06-05T18:19:10,121.0,21.255,0.029,82,2369583,5660,16.0,262.5,10.130,18.590,2.313,8.428,152761.78,178639.33,206.4,1112,0,4.178,2.817,13.258,14.946
2026-06-05T18:19:11,116.0,42.703,0.049,82,2369585,5660,0.0,0.0,10.130,18.590,2.313,8.428,152761.78,178639.33,206.4,1112,0,4.332,2.765,13.529,14.682
2026-06-05T18:19:12,116.0,38.097,0.027,82,2369195,5659,24.8,412.7,10.352,18.590,2.255,8.428,154365.63,179670.33,206.4,1112,0,4.516,2.755,13.766,18.476
2026-06-05T18:19:13,116.0,47.281,0.025,82,2369201,5659,0.0,0.0,10.352,18.590,2.255,8.428,154365.63,179670.33,206.4,1112,0,5.016,2.588,14.551,17.432
2026-06-05T18:19:14,118.0,10.343,0.023,82,2369195,5659,13.9,243.3,10.473,18.590,2.354,8.428,156016.57,181319.00,206.4,1112,0,4.438,2.740,13.564,15.619
2026-06-05T18:19:15,115.0,37.877,0.036,82,2369201,5659,0.0,0.0,10.473,18.590,2.354,8.428,156016.57,181319.00,206.4,1112,0,4.766,2.697,14.273,16.772
2026-06-05T18:19:16,117.0,11.105,0.027,82,2369195,5659,17.0,286.7,10.473,18.590,2.297,5.462,156016.57,181319.00,215.0,1112,0,4.937,2.687,15.179,39.867
2026-06-05T18:19:17,111.0,44.846,0.024,82,2369585,5660,0.0,0.0,10.422,18.590,2.297,5.462,157712.58,182763.33,206.4,1112,0,4.095,2.799,13.077,14.005
2026-06-05T18:19:18,124.0,9.171,0.026,82,2369577,5660,12.0,207.6,10.509,18.590,2.503,7.767,158582.68,183784.67,206.4,1112,0,4.460,2.795,13.738,16.113
2026-06-05T18:19:19,113.0,37.966,0.026,82,2369585,5660,0.0,0.0,10.509,18.590,2.503,7.767,158582.68,183784.67,206.4,1112,0,4.790,2.805,14.412,17.344
2026-06-05T18:19:20,114.0,38.836,0.024,82,2368811,5658,13.9,206.6,10.617,18.590,2.697,7.767,159464.60,184946.33,206.4,1112,0,4.649,2.784,14.184,16.029
2026-06-05T18:19:21,112.0,39.120,0.026,82,2368817,5658,21.9,391.4,10.712,18.590,2.831,7.767,160365.22,185882.00,212.0,1112,0,5.144,2.674,14.983,21.039
2026-06-05T18:19:22,112.0,42.548,0.024,82,2368817,5658,25.0,434.2,10.982,19.587,3.268,6.121,163061.81,186558.67,206.4,1112,0,4.594,2.778,13.949,17.651
2026-06-05T18:19:23,114.0,38.146,0.025,82,2368433,5657,12.9,206.4,11.130,19.587,3.034,6.121,163963.93,187010.67,206.3,1112,0,4.777,2.582,13.881,17.118
2026-06-05T18:19:24,121.0,36.967,0.023,82,2368433,5657,15.0,262.5,11.172,19.587,2.846,6.121,165795.91,187623.33,206.3,1112,0,4.774,2.691,14.244,17.047
2026-06-05T18:19:25,119.0,38.142,0.033,82,2368433,5657,0.0,0.0,11.172,19.587,2.846,6.121,165795.91,187623.33,206.3,1112,0,3.577,2.766,11.954,12.790
2026-06-05T18:19:26,128.0,37.847,0.025,82,2368427,5657,13.0,213.0,11.263,19.587,2.795,6.121,166722.51,188351.67,206.3,1112,0,4.616,2.621,13.822,15.119
2026-06-05T18:19:27,121.0,10.247,0.028,82,2368433,5657,11.9,206.5,11.480,19.587,2.904,6.514,167648.46,189351.33,206.3,1112,0,4.535,2.776,13.858,15.585
2026-06-05T18:19:28,114.0,39.003,0.115,82,2368433,5657,12.0,207.8,11.661,19.587,2.871,6.646,168572.75,189619.00,206.3,1112,0,4.527,2.814,13.951,15.129
2026-06-05T18:19:29,120.0,10.344,0.028,82,2368433,5657,11.9,206.3,11.744,19.587,2.975,6.646,169523.57,191020.67,206.3,1112,0,4.047,2.746,12.863,17.446
2026-06-05T18:19:30,121.0,37.151,0.023,82,2368433,5657,0.0,0.0,11.744,19.587,2.975,6.646,169523.57,191020.67,206.3,1112,0,4.593,2.794,14.100,15.041
2026-06-05T18:19:31,117.0,36.609,0.025,82,2368427,5657,11.9,206.5,11.821,19.587,3.241,6.646,170467.32,192055.33,206.3,1112,0,4.466,2.761,13.832,14.831
2026-06-05T18:19:32,117.0,14.469,0.024,82,2368049,5656,12.9,206.4,11.887,19.587,3.755,6.646,171402.08,192938.00,206.3,1112,0,4.825,2.774,14.413,17.382
2026-06-05T18:19:33,105.0,55.815,0.024,82,2368049,5656,23.8,412.4,12.176,19.587,3.259,6.225,173253.55,193286.67,206.3,1112,0,4.456,2.749,13.685,16.102
2026-06-05T18:19:34,122.0,9.923,0.026,82,2368431,5657,11.9,206.4,12.269,19.587,3.112,6.225,174171.08,194124.00,206.3,1112,0,4.631,2.706,14.006,16.180
2026-06-05T18:19:35,116.0,40.082,0.027,82,2368433,5657,15.0,249.5,12.352,19.587,2.870,7.127,176007.33,194978.67,206.3,1112,0,4.417,2.806,13.547,15.993
2026-06-05T18:19:36,118.0,33.425,0.024,82,2368433,5657,0.0,0.0,12.352,19.587,2.870,7.127,176007.33,194978.67,206.3,1112,0,4.462,2.774,13.799,15.835
2026-06-05T18:19:37,115.0,48.120,0.024,82,2368427,5657,11.9,206.3,12.483,19.587,2.703,7.528,176942.56,195809.00,206.3,1112,0,5.003,2.510,14.468,16.565
2026-06-05T18:19:38,113.0,39.421,0.025,82,2368433,5657,23.2,401.5,12.916,19.587,3.225,7.528,178528.99,196850.33,206.3,1112,0,4.845,2.732,14.588,16.726
2026-06-05T18:19:39,113.0,38.732,0.025,82,2368433,5657,0.0,0.0,12.916,19.587,3.225,7.528,178528.99,196850.33,206.3,1112,0,4.412,2.755,13.621,15.413
2026-06-05T18:19:40,122.0,10.080,0.025,82,2368427,5657,12.0,207.2,13.001,19.587,3.300,7.528,179211.98,198046.00,206.3,1112,0,3.971,2.736,12.631,14.834
2026-06-05T18:19:41,127.0,38.630,0.027,82,2368433,5657,12.0,207.1,13.015,19.587,3.242,7.528,179883.14,198895.67,206.3,1112,0,4.062,2.795,12.856,14.861
2026-06-05T18:19:42,120.0,43.042,0.027,82,2368049,5656,12.6,200.9,12.974,19.587,3.462,7.423,180547.69,199898.33,206.3,1112,0,5.027,2.504,14.418,17.516
2026-06-05T18:19:43,115.0,37.399,0.025,82,2368049,5656,11.9,206.3,12.981,19.587,3.642,7.643,181192.52,200310.00,206.3,1112,0,4.809,2.698,14.347,16.747
2026-06-05T18:19:44,115.0,37.948,0.026,82,2368049,5656,11.9,206.8,12.917,19.587,3.742,7.643,181821.51,201045.67,206.3,1112,0,5.293,2.512,14.980,19.864
2026-06-05T18:19:45,113.0,43.720,0.026,82,2368049,5656,12.0,207.4,12.978,19.978,4.089,7.730,182414.16,201298.33,206.3,1112,0,3.881,2.796,12.643,14.693
2026-06-05T18:19:46,116.0,50.088,0.025,82,2367665,5655,13.9,212.8,12.908,19.978,3.986,7.730,182987.38,201818.00,206.3,1112,0,4.265,2.760,13.358,15.438
2026-06-05T18:19:47,124.0,38.985,0.149,82,2367665,5655,23.5,407.2,12.954,19.978,3.460,7.730,184103.93,202935.33,206.3,1112,0,4.419,2.833,13.844,15.762
2026-06-05T18:19:48,115.0,39.969,0.025,82,2367665,5655,0.0,0.0,12.954,19.978,3.460,7.730,184103.93,202935.33,206.3,1112,0,5.096,2.552,14.691,16.483
2026-06-05T18:19:49,116.0,10.670,0.106,82,2367659,5655,12.0,207.4,12.967,19.978,3.454,7.730,184669.97,203956.00,206.4,1112,0,4.736,2.537,14.428,16.682
2026-06-05T18:19:50,111.0,55.133,0.028,82,2367281,5654,3.0,36.3,12.967,19.978,3.431,7.237,184669.97,203956.00,207.5,1112,0,4.582,2.650,14.496,16.319
2026-06-05T18:19:51,115.0,13.302,0.056,82,2367277,5654,2.0,36.5,12.907,19.978,3.421,7.237,185265.53,205838.67,206.9,1112,0,4.263,2.721,13.748,16.623
2026-06-05T18:19:52,113.0,42.584,0.089,82,2367661,5655,12.9,225.3,12.865,19.978,3.148,7.237,186417.73,206136.33,206.4,1112,0,4.478,2.578,14.503,16.420
2026-06-05T18:19:53,120.0,9.889,0.127,82,2367663,5655,18.0,318.4,12.834,19.978,3.486,7.237,187004.54,206660.67,209.8,1112,0,4.445,2.617,13.789,16.810
2026-06-05T18:19:54,118.0,38.052,0.029,82,2367665,5655,14.0,244.7,12.812,19.978,3.261,7.237,188165.12,207433.33,206.3,1112,0,4.443,2.767,13.781,16.039
2026-06-05T18:19:55,114.0,35.266,0.032,82,2367665,5655,13.0,213.1,12.785,19.978,2.692,7.237,188737.73,207857.67,206.3,1112,0,4.134,2.717,13.891,37.077
2026-06-05T18:19:56,115.0,39.768,0.035,82,2366897,5653,26.0,415.4,12.811,19.978,2.569,6.177,189858.83,208472.00,206.3,1112,0,4.157,2.677,12.896,15.671
2026-06-05T18:19:57,124.0,36.704,0.028,82,2366897,5653,0.0,0.0,12.811,19.978,2.569,6.177,189858.83,208472.00,206.3,1112,0,4.523,2.772,14.897,17.205
2026-06-05T18:19:58,115.0,10.453,0.034,82,2366891,5653,14.0,243.9,12.793,19.978,2.294,5.754,191009.19,210000.67,206.3,1112,0,4.245,2.758,13.871,17.025
2026-06-05T18:19:59,112.0,32.413,0.026,68,2365761,5653,11.9,206.2,12.746,19.978,2.513,5.890,191585.27,210506.00,206.3,1112,0,4.488,2.805,14.096,15.927
2026-06-05T18:20:00,114.0,38.002,0.573,68,2365761,5653,11.9,206.2,12.695,19.978,2.694,5.890,192157.95,211107.67,206.3,1112,0,3.981,2.771,13.014,14.960
2026-06-05T18:20:02,123.0,36.324,0.135,112,2366697,5653,0.0,0.0,12.695,19.978,2.694,5.890,192157.95,211107.67,236.1,2904,0,3.978,2.747,13.456,14.368
2026-06-05T18:20:03,40.0,34.413,0.025,112,2366691,5653,12.9,223.9,12.675,19.978,2.592,6.024,193343.86,212920.33,236.0,2904,0,3.910,2.668,13.085,15.456
2026-06-05T18:20:04,123.0,11.590,0.028,68,2194881,5208,467.2,270.6,12.350,19.978,0.002,0.006,194546.26,213715.66,204.3,1112,0,4.042,2.773,12.825,16.051
2026-06-05T18:20:05,118.0,54.949,0.325,112,2195525,5207,2.0,17.9,12.350,19.978,0.055,3.408,194546.26,213715.66,205.5,1144,0,3.797,2.736,13.466,31.353
2026-06-05T18:20:06,121.0,32.546,0.164,68,2193341,5204,35.0,400.5,12.259,19.978,1.104,5.620,196357.74,214721.00,204.3,1112,0,3.520,2.761,12.431,13.900
2026-06-05T18:20:07,123.0,36.045,0.247,82,2194481,5204,22.0,380.5,12.525,19.978,2.033,5.620,197523.93,215004.66,204.3,1112,0,3.854,2.749,13.263,16.757
2026-06-05T18:20:08,120.0,42.720,0.067,82,2194481,5204,1.0,18.0,12.525,19.978,2.137,6.642,197523.93,215004.66,204.9,1112,0,3.355,2.814,12.176,13.168
2026-06-05T18:20:09,126.0,36.821,0.049,84,2194625,5204,11.0,190.0,12.546,19.978,2.419,6.642,198697.42,216158.34,204.3,1112,0,3.417,2.738,12.192,13.388
2026-06-05T18:20:10,127.0,49.437,0.228,84,2194629,5204,21.9,378.4,12.657,19.978,2.806,6.642,199880.21,216885.34,204.3,1112,0,3.654,2.808,12.136,14.385
2026-06-05T18:20:11,129.0,35.512,0.031,84,2194245,5203,13.0,195.7,12.594,19.978,2.919,6.642,200464.66,217075.00,204.3,1112,0,3.810,2.763,12.557,15.110
2026-06-05T18:20:12,124.0,32.869,0.205,84,2194245,5203,7.0,128.4,12.566,19.978,3.116,6.642,201041.03,218206.66,207.2,1112,0,3.415,2.844,12.740,14.983
2026-06-05T18:20:13,124.0,34.885,0.145,84,2194243,5203,14.0,245.2,12.618,19.978,2.856,5.685,202737.84,218495.00,204.3,1112,0,3.356,2.850,12.640,14.256
2026-06-05T18:20:14,123.0,32.907,0.032,82,2194097,5203,2.0,36.5,12.618,19.978,2.899,5.685,202737.84,218495.00,205.4,1112,0,3.732,2.773,12.583,14.471
2026-06-05T18:20:15,129.0,9.531,0.107,82,2193707,5202,15.9,263.0,12.327,19.978,2.730,5.685,204360.64,219683.34,204.3,1112,0,4.691,2.437,13.404,17.323
2026-06-05T18:20:16,120.0,36.684,0.026,82,2193713,5202,10.9,189.5,12.247,19.978,2.538,5.685,204881.76,219910.34,204.3,1112,0,3.921,2.810,12.636,13.652
2026-06-05T18:20:17,125.0,35.448,0.027,82,2193713,5202,8.0,147.8,12.247,19.978,2.781,6.164,204881.76,219910.34,208.9,1112,0,3.901,2.818,12.684,13.909
2026-06-05T18:20:18,127.0,9.338,0.029,82,2193709,5202,0.0,0.0,12.247,19.978,2.781,6.164,204881.76,219910.34,208.9,1112,0,4.000,2.840,13.031,14.999
2026-06-05T18:20:19,125.0,11.934,0.026,82,2193707,5202,0.0,0.0,12.247,19.978,2.781,6.164,204881.76,219910.34,208.9,1112,0,4.299,2.765,13.395,15.655
2026-06-05T18:20:20,126.0,9.410,0.026,82,2193705,5202,14.9,231.8,12.071,19.978,2.759,6.164,206038.17,223349.00,204.3,1112,0,3.947,2.829,12.624,15.060
2026-06-05T18:20:21,119.0,57.738,0.104,82,2193713,5202,0.0,0.0,12.071,19.978,2.759,6.164,206038.17,223349.00,204.3,1112,0,3.772,2.882,12.477,13.692
2026-06-05T18:20:22,126.0,9.610,0.029,82,2193705,5202,0.0,0.0,12.071,19.978,2.759,6.164,206038.17,223349.00,204.3,1112,0,4.065,2.807,12.970,15.863
2026-06-05T18:20:23,122.0,35.073,0.029,82,2193323,5201,12.0,189.9,12.088,19.978,2.675,8.043,206633.01,225080.34,204.3,1112,0,4.002,2.774,12.815,14.270
2026-06-05T18:20:24,127.0,10.302,0.028,82,2193329,5201,0.0,0.0,12.088,19.978,2.675,8.043,206633.01,225080.34,204.3,1112,0,3.695,2.818,12.260,13.228
2026-06-05T18:20:25,131.0,9.429,0.026,82,2193321,5201,0.0,0.0,12.088,19.978,2.675,8.043,206633.01,225080.34,204.3,1112,0,4.058,2.683,12.737,15.010
2026-06-05T18:20:26,132.0,8.794,0.027,82,2193705,5202,10.9,189.3,12.234,19.978,2.490,8.043,207266.34,228157.00,204.3,1112,0,3.663,2.801,12.229,17.862
2026-06-05T18:20:27,130.0,35.965,0.031,82,2193713,5202,0.0,0.0,12.234,19.978,2.490,8.043,207266.34,228157.00,204.3,1112,0,3.723,2.810,12.263,13.791
2026-06-05T18:20:28,132.0,8.849,0.118,82,2193705,5202,0.0,0.0,12.234,19.978,2.490,8.043,207266.34,228157.00,204.3,1112,0,3.865,2.776,12.553,13.750
2026-06-05T18:20:29,132.0,8.771,0.031,82,2193321,5201,11.9,188.8,12.228,19.978,2.509,8.043,207947.74,230927.66,204.3,1112,0,4.083,2.783,12.940,16.427
2026-06-05T18:20:30,122.0,36.803,0.136,82,2193329,5201,0.0,0.0,12.228,19.978,2.509,8.043,207947.74,230927.66,204.3,1112,0,4.216,2.865,13.372,15.301
2026-06-05T18:20:31,125.0,9.770,0.026,82,2193321,5201,11.0,190.0,12.232,19.978,2.441,8.043,208634.69,232316.34,204.3,1112,0,4.161,2.775,13.114,14.504
2026-06-05T18:20:32,119.0,35.496,0.030,82,2193329,5201,10.9,189.1,12.197,19.978,2.259,8.043,209315.52,232924.00,204.3,1112,0,4.111,2.798,13.095,15.965
2026-06-05T18:20:33,124.0,10.507,0.129,82,3345331,8201,11.9,1211.6,12.194,19.978,2.639,19.119,210009.57,234038.66,214.0,1112,0,5.354,2.740,15.499,23.372
2026-06-05T18:20:34,99.0,48.355,0.028,82,3345331,8201,0.0,0.0,12.194,19.978,2.639,19.119,210009.57,234038.66,214.0,1112,0,7.317,2.772,19.645,20.740
2026-06-05T18:20:35,88.0,11.985,0.026,82,3345323,8201,16.9,300.1,12.320,22.515,3.266,19.119,210707.82,235708.34,217.5,1112,0,7.917,2.757,20.759,23.961
2026-06-05T18:20:36,80.0,75.133,0.026,82,3345329,8201,16.9,300.5,12.320,22.515,3.352,19.119,210707.82,235708.34,221.7,1112,0,7.857,2.765,20.784,22.671
2026-06-05T18:20:37,82.0,55.207,0.161,82,3345329,8201,0.0,0.0,12.455,22.786,3.370,19.119,211406.03,236741.00,217.5,1112,0,7.940,2.711,20.931,22.593
